scenario,task_id,x_m,y_m,z_m,priority,task_type,service_s,earliest_s,latest_s
11,26,176.0447962650843,781.072383200736,89.29879624629962,3,5,64.36057069632561,32.43930326328671,445.26992064054616
11,27,339.9007358010233,721.811297409756,95.67928421181739,4,2,74.22196595365764,158.30515144431916,868.7608816360109
11,28,132.62958382247018,788.8539745313183,99.60899989444589,4,0,45.440705038637994,40.865482310588014,607.0558048584638
11,29,554.1425947877583,469.5856224833795,58.87714378392654,4,1,59.81789432715982,168.3986250855858,810.944414144688
11,30,816.8776490072938,195.6688214252469,51.63950931318769,5,4,56.11743339868737,142.02909229802867,812.0700728873044
11,31,859.0418292709753,800.2609058701465,102.0490869344284,4,4,56.66106550104228,94.08681165429196,878.505333364127
11,32,65.63450238317334,555.9080291758552,64.23047000191062,4,1,57.61454967999261,150.28970396194316,745.8248229427666
12,1,902.9373081085374,537.4583092246621,60.35825027856694,3,4,51.008382481828804,38.548193071875886,855.9190228667078
12,2,360.246771450992,717.254001426009,87.95370277100052,3,4,54.13175287697568,123.48874988912306,698.9082450336839
12,3,915.7169753725129,788.8427810872636,80.54826850250134,1,3,38.933262975290305,103.19380574153602,817.215503377072
12,4,660.2264049300092,765.919980284257,97.04868812497841,3,2,82.99937550872824,125.18832139138767,734.3415758772825
12,5,168.88576400802788,281.4405002007942,62.26335246515414,3,3,43.52217258438733,173.39598528783938,738.5722123476077
12,6,687.7300905202037,791.4084402797953,89.67504449265606,3,2,73.99044306203592,18.683314548308193,815.7293940898853
12,7,816.9968401185344,518.0572571298211,64.22008829581499,2,3,36.87404870137582,145.6086358433299,728.9846186202069
12,8,503.67939093598835,505.73177386886977,79.95185828109403,5,4,46.353591663794866,24.92719315170944,380.2898860187754
12,9,361.9845152039326,724.9782015487473,93.77909513979658,3,2,77.32483775401165,70.20003850765461,864.839992187342
12,10,938.0818575902374,531.9869982569888,71.58205976417159,2,3,42.17371495180369,103.1433122071718,925.024857376243
12,11,253.37670179176496,734.4982678811499,88.3637126245383,5,1,60.10951265576333,170.69083644233177,702.3044672635726
12,12,593.7412112048607,775.5025875009869,91.32644461034899,3,2,76.78048662738124,109.15518582625427,534.7837947853562
12,13,515.5113424385048,465.40684320317575,66.41527844159022,3,4,47.799241705833744,13.351380401302713,488.97804507472995
12,14,798.76994799374,563.3386806989517,81.09563905403306,3,3,38.158611837887435,145.94266802909195,635.3772091103989
12,15,313.34038764465976,512.1826097056429,56.71662425784198,4,5,70.41999361336741,30.579508800656136,774.8015541530019
12,16,858.6429059055504,504.60049919471334,71.27733903746415,3,5,69.97456363421897,61.34463559012375,546.9550123754938
12,17,690.4110037014725,498.2723272108691,73.83840066963867,4,5,68.61653786268673,138.21758729736317,573.3393788724247
12,18,311.6141269081905,256.0816423701183,60.127940429874705,3,5,68.64445750849816,42.41026297889908,610.0357899451637
12,19,779.1594869440839,500.9606289407117,67.44679851334844,5,2,75.93265913415439,24.576437567509256,353.7074590038105
12,20,623.0826295183186,796.9174448689794,108.93041627466931,3,3,44.216479478698545,5.352261148657449,520.5153428694675
12,21,401.35535232959586,696.1901033225836,94.31922290486425,4,4,50.62748630133464,147.61166312872538,584.8185458006044
12,22,631.2243790967383,772.9802771771115,99.23921907510925,3,2,76.50098263815124,93.50721987824892,831.1392546198649
12,23,758.0760523940485,494.98310471285146,64.03253232645127,3,2,75.25222642625235,35.19301465765305,625.4573986518403
12,24,184.41052034474558,245.85017434595653,33.536278867919336,5,3,30.286754870974256,167.16401043726503,940.2755049155226
12,25,428.9713615369754,236.04947450449816,74.67519969066785,4,2,70.78286105740791,45.47727166793112,609.665381330113
12,26,244.20260824289625,506.2728838236891,80.95696845223262,3,2,72.88013381625117,131.5330703839277,541.4813002056582
12,27,866.8624850031276,790.182912585841,82.3733208140716,1,0,47.1302005180443,73.7040362461129,920.7491128153197
12,28,155.74808387370032,568.7450696614967,76.92260362611776,4,5,72.02446624790079,29.97799111801616,385.31502165276277
12,29,134.93652787978377,268.5299289771546,46.742235597813085,3,0,54.43130019710383,133.40498010763127,609.1468468289343
12,30,557.0741582152084,708.6201255982139,91.2955230410544,3,1,66.97146602012462,109.31270736248011,890.4173950206944
12,31,356.42454624593046,272.7662247883817,60.46320298548614,5,1,63.94163444684976,132.01785502843686,752.1273323950979
12,32,122.58971593878265,568.5188591529861,79.02933029861501,1,1,52.633823800903414,27.616355732322283,620.3791845117019
12,33,489.90290757599956,217.86525299548387,50.51265728622322,5,1,57.432211464955586,29.225503087205187,702.4393707364502
12,34,208.71093237944035,535.3601361135667,69.04621762146185,4,1,54.479543804653524,64.45979773108473,681.3688546145161
13,1,310.5976437936099,706.1344043942898,89.17947853805529,5,3,39.79405157640987,2.8177856653055833,734.1256704721004
13,2,881.7062272003404,248.86141932365288,44.374465387568506,2,0,47.629509694508556,54.932816473595175,880.6154075514248
13,3,844.9805391673727,490.48200469032025,71.85360232277438,4,3,43.14566131406784,129.93339607308204,890.4447699648484
13,4,146.54431080826654,241.96628454055121,57.2085610655688,2,0,50.709692449886944,135.48003078934357,853.5201081734125
13,5,727.742538476366,169.82717676511314,43.982884617981284,3,3,40.2851549434008,71.13817135624267,488.0560852421953
13,6,241.5346659741411,752.0267555692543,90.83230993789972,3,0,50.67635845955332,52.463826774183524,438.3460118918507
13,7,654.3776980740437,228.54984630715853,68.66777888342985,4,1,65.32707059724292,87.53997571822487,479.5289915753651
13,8,200.08673717873378,254.49401124066745,52.64671000064609,1,2,73.40977541894792,47.60984671243181,474.03554625527715
13,9,940.0377044249188,807.3742528075595,91.01236772296761,3,2,73.95196018264075,179.71359980859623,728.7884710019316
13,10,731.6068091332553,763.9023062674821,85.18919068584638,4,5,70.27110275138423,63.039634782963425,825.4062300908937
13,11,849.5887534942505,765.0242775011783,77.13036220812027,3,3,44.68226494102522,177.07226771807473,914.2810074635485
13,12,793.1878994038605,829.9728502975871,83.98268704066716,4,4,55.47206664755604,100.44156124784338,613.7796378422024
13,13,416.4612632854558,247.8139570867744,49.56814560340857,2,2,70.61310970471109,111.78425729535225,506.9664009279851
13,14,654.9341943921664,198.6486250685225,64.6751226597333,4,2,82.72340385953454,124.0907614458743,603.5815413385706
13,15,705.3154952342927,163.9168527159033,58.32910626395458,3,2,70.85358898821565,37.415638923543604,425.1330759708719
13,16,467.5421000383815,739.3300300826767,97.72613262408584,2,3,36.90801543312582,158.1340370659044,933.7665753918724
13,17,847.0533476009468,815.3320569335644,73.04106736433774,3,5,68.34450278020896,143.5433400086856,875.3689399650046
13,18,135.6092134518636,798.3990042060716,92.56291676453318,3,4,52.69501941570045,120.5338565352893,792.253177251043
13,19,584.2043455575094,199.53225962467522,62.770368579236035,4,0,42.558971757770934,44.51337377800855,789.236087267036
13,20,576.3641879128531,761.7766725405285,86.98886449484682,5,1,59.97602329379922,10.502469026726134,739.1113382742282
13,21,419.1359442277542,477.5176877360255,60.76105291623681,3,4,59.3065403405076,92.27196376210799,507.2109667577042
13,22,683.240573147827,213.8586009762718,57.85537201121329,2,1,62.028647643149256,40.06081815213165,617.9713689474978
13,23,244.20414721048226,287.0077113318397,52.196241369071885,4,3,34.424023269761165,20.769439220548122,514.2704064967816
13,24,710.3713288202637,458.11732702547044,85.95936139383514,4,4,61.40211376953692,25.43939239197574,707.7360239136129
13,25,335.12599052112006,752.9001755502634,89.41792950167572,3,5,68.15924739593518,94.63502649534912,464.16566285361523
13,26,395.3299097780477,255.61528017534098,60.01636669255521,2,0,46.5292464043052,55.59038461754946,730.3843537982093
13,27,129.32268795714472,587.8265320870618,72.6625631850635,2,0,34.18343432813438,172.0525234789407,704.8550994594748
13,28,283.1669007137237,234.14356365047593,58.583147017322155,3,2,70.59884544963505,135.35416203319252,677.2604933987111
13,29,287.8120480037206,507.56728119550775,78.27647062434598,2,3,46.431107517838726,94.62878500517436,928.8985813851106
13,30,584.3135953658335,736.0361784229758,89.26489206562998,3,3,31.42420932154809,77.54611287865418,829.7494134740523
13,31,159.6557506787981,800.9290941661085,98.24914214339088,4,0,44.31247561291853,113.2037816712386,542.7948385222054
13,32,438.7326902151738,452.53894925876705,72.65828015273307,3,3,37.05977221764381,96.42535645476391,783.3198565764828
13,33,315.89059704890263,522.0287966493031,85.44416469259231,4,4,58.966471549722016,66.17667967271422,761.276325069025
13,34,579.526424599126,794.7841041435314,93.7939575760111,3,3,40.87616772836873,175.195453031036,879.7213848377763
13,35,636.0119687640702,170.3642135532068,57.43690912805948,2,4,50.01750960114431,61.70794068149256,605.1637007900176
14,1,863.5445298431065,242.63929912416523,44.54124435824839,1,0,45.21950618001922,90.76180438576013,524.5875735168238
14,2,174.63167777807124,723.8951390284221,91.88139897536223,4,0,45.70225297694581,122.79677672027313,899.1981133350932
14,3,470.81556348813115,464.5625218964212,72.18764796494827,3,2,70.31309016619835,0.39337824659913867,798.0827189035123
14,4,669.4576575425281,155.03181533693555,53.32177476157711,3,3,36.011827183015974,168.12521186685558,867.0581013628146
14,5,336.5796509270723,252.27578856399253,49.67135072849157,3,5,72.26042278096351,117.98391769523563,625.2586728034901
14,6,152.73368401549604,764.9514812247212,79.58930388884414,3,1,65.17565978864748,154.93018779204135,866.9409114007714
14,7,409.41579349499654,467.47609861643826,71.32502420108563,4,4,58.03592879731821,125.60801035062642,608.1720297016532
14,8,415.1785151845306,707.1959863343592,98.67830499197643,5,2,69.99906245326513,41.405852085180584,405.64566055288583
14,9,609.778952973488,747.8838512299383,73.7733620658,4,3,38.07655064559502,63.130398426920706,815.3162323194706
14,10,915.8577509152199,530.7359977153637,82.71390034652046,4,5,68.05469192181421,65.54015690016547,489.9591838051473
14,11,455.75388601614594,247.370979366818,53.77487466446058,2,5,67.67829415615807,137.82538785726922,990.3296288781619
14,12,680.3668148267468,492.28340935836115,70.49953407421225,4,5,77.51930377387956,178.0493548119626,800.3035439254554
14,13,833.7019392181805,868.4371026062225,106.55242483645031,3,0,45.25561400863649,150.68483398783613,819.2705468538145
14,14,254.63578912166702,549.0978693528933,76.87241579029161,2,3,45.700769407958596,34.84718637838576,770.3383400181641
14,15,212.20601876869358,294.3563272675839,49.5819050876768,3,5,74.39184673301557,145.46209007551795,598.8765745948422
14,16,67.22893380692946,254.03918855155433,67.15773907700547,3,4,55.76981058375608,101.2717572157139,532.5683221534139
14,17,580.5856429595551,446.091079716215,67.30877246519633,5,3,39.143152448781876,48.94152019449132,438.41264028257297
14,18,213.40904783155025,292.4315931983523,64.35120843648173,1,5,73.62693596574705,47.15378821524323,553.0573407929542
14,19,679.4840654014553,189.23383453857642,61.60328436391303,5,0,44.49031744042666,117.1622258129771,504.8068448313769
14,20,369.234088325983,753.5969684042727,90.26189820895749,5,5,71.49693602764977,15.916096499764992,540.4918126180743
14,21,441.9572929258551,750.9076252074465,85.1829135486242,2,4,55.19439067592785,77.44324307578715,857.8083381035104
14,22,295.1582521119742,735.1302959530123,104.88426469001668,3,4,53.48116334370042,120.51413186750231,540.2294898698797
14,23,524.150645971503,732.1254547711402,104.60804675766255,2,2,68.6330969803631,105.98426270219825,615.711568482709
14,24,501.00707944241503,192.0557348359591,53.054878554373914,2,3,41.86232031706842,89.92459538720702,877.7629051768025
14,25,895.1567135236259,518.0621463400222,57.826828989775564,5,2,72.72448548497238,80.46046477151141,519.3602943550675
14,26,860.3191277619039,237.8887384113988,53.77675882295548,3,0,50.19996935498473,52.44433602911132,619.68248546158
14,27,621.1758080638821,477.4725971950907,72.98044925143618,2,0,47.881979849350714,133.3406201531675,916.0034171073581
14,28,126.37109330960686,265.55864879695633,64.51161871174372,4,3,37.17939688219072,136.00305187044825,561.2896697115464
14,29,856.4703742428914,485.839545693678,76.38982981621305,2,5,67.7200110989314,165.72472663446223,773.9956850679334
14,30,960.0,566.8636394063592,76.61238937268688,3,1,58.639692544854675,99.12963290318268,634.2459128171749
14,31,781.013941523873,774.9282495227692,87.09360168047368,3,3,42.213116062013206,115.04282170812343,539.5094273115405
14,32,300.9703838503342,263.8939572172522,55.79028230279448,4,1,54.65906325557944,162.94989231480747,963.0254428254875
14,33,505.7770379122847,716.3613119944375,81.61390052693788,3,5,63.07816817202705,47.31684501576936,531.8057037476318
14,34,226.56297382457632,292.09558242423094,53.753397415637885,2,5,70.16239303346892,16.933362716398076,621.916551778301
14,35,752.6700626035472,794.9156585939626,100.95702510706161,3,0,46.91983742460622,145.22447695367353,759.6399999550243
14,36,712.0877540489095,519.9393128118595,61.47653809882583,4,0,44.37485442448086,138.77681334567686,871.1609082986836
14,37,111.89172932451572,538.76927604483,68.50469786987621,5,1,56.49366339661827,6.069678610736256,705.459736202154
15,1,235.8659419981689,255.6944783156864,56.395863260945994,1,2,66.4930875995146,23.23606793020003,650.3304815870682
15,2,736.087997909959,229.57753426495788,65.02572660437401,2,5,68.03918077886496,100.22174645876264,796.464644550469
15,3,479.9450579070162,460.5300890601685,71.51938068531715,3,3,39.58058570036912,163.37953337264477,766.4395340159696
15,4,714.0998033019548,497.72657426498375,83.27002285923218,4,4,56.09985800806307,126.57060468944314,776.99403122526
15,5,110.0108804182242,763.7551821683035,93.10144613320516,4,3,45.92139194655731,90.25170495819165,636.936006336871
15,6,949.0157664140687,216.82196630274615,72.08902487215373,1,0,43.72144117814793,114.7023476375443,677.3160851919284
15,7,737.6248252224614,471.23897964315336,73.76423571611893,1,2,76.9659000409955,48.196576248436905,559.430039625413
15,8,680.9228064817446,208.22516288847316,49.19853232382714,5,3,47.25594559908222,18.90859780847789,792.2599818242004
15,9,697.6810586024461,170.29175639904335,67.59401842902953,3,4,61.33826278368772,55.83202422776074,623.1291152872918
15,10,291.9282266914395,736.8505112703521,95.29294713108877,3,5,67.88400427392602,152.99645993968042,724.1174615494634
15,11,329.8694817322286,487.5778089140887,78.31779233054756,4,5,72.44206086855073,98.41955052733454,901.5868381769059
15,12,870.0669365651354,238.74104651741956,58.076767155167346,4,5,70.61075257031027,56.68377370762065,570.787907200302
15,13,212.59638542063283,729.0503450460924,90.30071949761201,3,5,66.70420304714727,72.30868607778814,860.1516542862552
15,14,421.88082924344843,468.3865821609986,78.03853918301999,3,4,51.93078689502822,105.57593842655564,929.6224811859759
15,15,395.83825323923094,506.5424334738918,64.40147170060688,5,3,40.10382179797353,63.939755713867335,548.9861740012096
15,16,458.91805216267994,446.15477515340456,78.01424052732395,5,3,43.713972787151754,153.6386801370508,630.0383612098315
15,17,802.121973147705,797.5377320677484,94.73787378358294,3,1,52.915531322965876,169.998294063788,935.2963406563791
15,18,324.2617291828886,261.96707330225956,47.864160748685876,3,3,47.20778366391757,81.54476579353009,724.182330930654
15,19,388.56474190105,422.34293581038025,77.925642310991,3,0,46.91878533217447,107.06228310444517,776.2569407444814
15,20,376.6431941957656,304.0978633434562,57.01327715988804,3,4,61.410044071685356,47.94460331074642,459.3061680411008
15,21,845.9758881217375,225.8449761857833,53.84969736525653,3,4,48.23789602777616,81.30443112228627,895.5371531787706
15,22,193.02830652151218,546.2371399586519,75.61762598368051,3,1,60.146339505608864,129.35107878261,830.871851541593
15,23,294.6462814933201,288.34512044609903,54.56526997882284,3,1,54.3479226911632,85.2988214250006,627.2332495744863
15,24,81.74380159757304,253.8136583077321,56.1661762495183,4,2,72.06324468681494,43.82873576003471,496.0510083351146
15,25,590.4168839335656,219.87503984088363,49.13245457997386,4,0,41.619593289109346,2.235415594929584,342.0241712066717
15,26,78.26230673310316,569.1845985145787,66.24313970791557,3,5,70.68084512613012,43.84212970611959,690.9241301436449
15,27,552.1863143586511,214.27572649224692,43.07986192761859,5,4,58.890109178761435,111.24297647105823,547.4731428673335
15,28,327.4289198260743,481.6142066357516,76.63999702639693,3,2,78.08765627238502,154.14173620645482,956.5266491591071
15,29,558.7739669984576,193.04229856755177,45.83110853950886,3,4,43.51565804827492,156.12419972874753,618.4600771509538
15,30,909.2469452563715,817.9028277941267,97.8712600971928,3,2,66.87036162262972,100.6833433719933,780.3969928403721
15,31,222.50530621843768,745.6196911658507,94.52834061012219,3,3,37.834107192276285,60.13423644929811,829.3005247435448
15,32,241.22066008628317,719.038838443353,86.55409329768722,4,2,79.50842432100683,152.53727235909994,801.4010401432113
15,33,510.2873424646412,186.32231981346808,51.87296572375118,4,5,79.9337464670028,98.55288730054117,663.1269139522657
15,34,762.4104170519521,822.5271870664611,104.08942505428864,4,3,42.92789525449975,43.500503397104566,513.9618345045643
15,35,753.487135786999,186.29000437860972,51.35137340205377,3,5,71.30629796551933,178.97693283936485,706.595698462913
15,36,531.9871329407949,217.2463967182183,51.35797301440503,2,3,42.9296016997803,25.09414385057244,463.14070055603145
15,37,635.8571739364635,799.3320402328486,96.3349060094299,4,3,41.264648775154676,61.646813629461725,868.8924348718176
15,38,930.1155346791642,526.2797380642006,59.205476963834656,3,0,45.36990836260389,99.84649062639319,594.4555626530112
15,39,684.6266317051022,797.7985017015232,86.20520667486359,3,5,75.02941620554903,54.686624526495706,677.241427473677
16,1,464.1078509135777,218.10461855728005,49.283844895476506,5,3,38.87268332551449,56.04099765330581,609.2674412979364
16,2,777.2277770749237,748.5220972041666,96.09466120316523,2,5,69.21878986216787,80.08378740448461,629.891694011627
16,3,711.2774814987148,184.42638328144582,45.61766203417086,4,3,38.35323912790297,78.94413051498366,723.8242568398061
16,4,476.2916720761487,444.8702404175121,70.71335187284127,3,0,49.28126571662354,121.49487487672238,853.6464862437142
16,5,688.7725962632909,234.67714420133112,58.025853329285475,4,3,36.07237750401206,32.33684474287885,495.0451460071247
16,6,894.2966087466391,223.48182021050272,43.26600513138533,4,2,78.34954015123245,111.69599323868616,712.4049817806787
16,7,538.0032268279128,222.08566749390766,52.565724456655886,4,5,69.07372804281319,78.64008143975671,511.58918053190973
16,8,173.19935744915577,245.2550067467399,44.44798991185273,1,3,34.91815196461409,20.74313634160457,570.2880230688692
16,9,278.2682512004127,512.7484985244172,70.24513296928704,2,0,41.938461657847036,173.24960204955408,999.0780567795155
16,10,261.5772243639753,474.0725013044751,62.17730455291149,2,5,72.70556471720818,34.39169127625982,845.4501076432745
16,11,763.9988523261875,781.8563315029977,89.03303259594722,3,5,75.89505369436151,151.53174597822937,832.4033484944873
16,12,372.16756736504595,266.06820382437814,59.30999840010832,2,1,55.57754532152902,100.54714196150195,679.5181375440309
16,13,666.916531040811,453.68016471857976,63.738156499073256,2,5,67.8672785571759,50.20867520670633,482.74197855994885
16,14,201.16107666432535,756.9615683347366,94.46036749231483,3,4,57.40970857628417,105.77489889459008,685.9855620349715
16,15,421.61631327333623,253.88971337602226,49.50268993466547,4,1,59.62249223825263,169.97860377170898,919.3093183326146
16,16,758.9885407000538,772.3519917983168,87.24406061080455,3,2,72.0100046396487,139.3713928972134,544.1099098823643
16,17,521.0548472595691,431.51328141959857,72.0632239153055,5,4,50.432011351525915,67.12134641741744,403.3099178057025
16,18,317.50251493755866,471.660346021342,73.18031093359703,3,1,66.3302225279519,160.28489295517505,843.7854641768529
16,19,226.56549604322666,518.2099050631908,68.42894445973859,5,5,67.49277566576143,54.83287052647903,363.07419349195936
16,20,755.4774460745391,195.22342755342345,47.253534882174215,2,2,73.50652720483977,117.15697546447636,529.8301901810091
16,21,841.248128149351,215.4316076899664,64.9034159211669,3,1,61.38915702007196,16.11584077500855,644.189048779919
16,22,640.5689523114397,796.4826206742748,96.44292143790666,3,3,40.164389483635325,56.582970709889864,686.3209900508573
16,23,960.0,542.2729457505611,58.971624525176196,1,3,36.63180791995282,89.11796959575264,723.5060258842475
16,24,247.40741266454177,285.8803468064826,59.1286491557333,5,3,36.555002905175314,103.58107336795648,583.3752188129012
16,25,132.69860525026206,538.2990378398003,66.05278694123292,4,4,55.31433991269011,42.292896293374405,676.3789690003379
16,26,517.0853241385181,210.85970855229883,56.976226349999955,1,2,73.16357120519417,61.67354405644607,801.6058895968182
16,27,748.5502629069375,469.0359086319598,68.77853135277876,2,5,65.12982191963846,171.34323455034274,808.4090188390048
16,28,135.90252191486613,247.03400469607124,49.700478647831446,1,3,40.43647453619207,38.60678282043971,937.7347919214787
16,29,297.3484173178976,720.0113404666107,83.03206365363887,4,3,37.47896588134836,87.52581375851258,698.3959984667724
16,30,402.6856696764729,738.0338466705073,100.68365109735026,2,4,57.26213390689274,174.4441613112993,968.3218900691138
16,31,641.1545136950606,782.4488300179769,89.90042475768222,4,1,60.9615268368034,105.44334077661608,904.6289314728845
16,32,548.4139613502082,767.593365777203,81.68773979838275,3,3,46.52847066314485,95.91770669059987,834.5606340190782
16,33,377.9470485880511,273.0332893811863,48.47641868313855,2,2,73.7540388756914,29.765808144668238,645.81148651656
16,34,390.4368165011376,215.97166925222794,42.90368538394419,3,4,52.87147428985641,130.55118797410458,541.8269922935629
16,35,549.575942316343,760.0027818759412,86.54544897210991,3,5,71.7822100549728,161.36144402352176,566.5507488167736
16,36,943.5226896721381,540.821767583277,79.96199397840043,4,2,72.38531122450685,8.088156673410055,493.5451716857925
16,37,782.8263834410802,190.24513362351144,62.974558362248395,5,2,77.36510794911125,177.6328181930874,953.5279864402792
16,38,865.756521195548,806.2388595380183,96.53356119098252,2,1,55.223441579112844,21.963746094840467,610.4579494955238
16,39,602.3966792019285,217.52732835624028,47.26808041236264,5,2,76.86079675901117,89.14717836935556,645.0641561285704
16,40,125.03210394966794,550.5478970109625,79.09055919727247,2,2,70.42035817896415,179.25944654051827,617.0824517456653
16,41,55.92107766982628,790.7221143431116,92.44889286178754,5,1,67.41557076759409,33.246479218844584,601.2911065086221
17,1,709.2412485364563,824.241645475629,91.48090839841541,2,0,50.289140808972476,145.81418073738075,825.4114630644337
17,2,581.3966077672039,171.00683947450514,48.05267923101845,3,0,48.76300557910391,90.57349397031949,519.1408094710796
17,3,720.1175169525467,479.3187418567066,78.61432485796152,4,5,77.91263310106739,80.88122886847438,556.9089724752298
17,4,758.6552594001467,782.710322223686,92.23960408639991,1,1,52.143487384571024,35.578179833048516,591.7026997357189
17,5,342.86474036261274,462.4482864008227,79.45964326557092,4,5,73.58400501719709,10.729140220552154,805.8240237474611
17,6,211.66994707080067,475.7562237402863,69.92803915204914,4,2,73.47640858144628,147.87404503950455,495.1991637395038
17,7,627.8804263143043,750.2865536493819,94.61351625763402,5,0,43.23178809408072,168.3744211723274,618.400132670171
17,8,802.4051714814017,465.41786056276845,74.96549458685917,2,4,53.00881260913758,141.65262274379762,540.1978399632965
17,9,434.0476450592993,240.29739450843766,55.77083160661373,4,0,48.07902533173844,20.454149465359336,770.3685725507119
17,10,184.0517908246439,749.410906835094,86.27126253410538,3,4,51.48350705501773,110.50829131788446,905.3052086826972
17,11,301.5563859915479,222.77010754873103,47.617635944201524,4,0,44.5116267751366,59.18950041988352,479.99757756009797
17,12,321.12578885650123,760.9091326544653,82.17720056180148,4,1,57.63114382538103,12.084718013171926,509.93766646783615
17,13,619.8091607656066,216.93971464646225,61.72219962687966,5,0,49.87825777745522,8.045935242498212,591.7542466467385
17,14,724.4701295802962,815.8073926726878,85.35811226812888,5,3,35.327523337635164,42.92615085053039,768.5854606326483
17,15,240.5416664112482,752.8283467952241,94.57172353456905,4,4,51.22803393696189,128.30804578880472,461.8537842438253
17,16,414.40585332158355,478.31767682524406,73.75314681307678,4,3,40.25590119406475,167.14098812439033,782.6364843693507
17,17,171.9344214980944,285.2988454036579,49.618987311199504,3,4,57.26988513292465,147.66094816701946,844.6185517379819
17,18,393.25944421145726,511.7081846395586,79.12472513000644,4,5,74.01053538977553,15.833527319662304,388.3726657498953
17,19,264.87281043337066,733.856970071186,96.25870746251657,3,2,76.24016306863192,87.21422877307376,655.7132059111234
17,20,63.278434101546196,799.6649530184254,92.64434198502416,1,3,48.21231732641256,172.66625991851978,828.8708930969669
17,21,311.6229034550476,734.363489269956,81.21992722905823,4,5,69.48044827505055,8.061357086502458,461.49431012173943
17,22,137.19838546682027,586.1713232290447,67.13706244679695,3,5,77.09456686029077,152.8815715005165,841.028246937024
17,23,749.6297166255931,190.6303058277621,64.78092495467001,2,5,71.05613540884298,19.085389820219095,533.0635208137954
17,24,150.57398198369557,275.88508573061756,43.22528484868435,3,4,64.29594630731903,91.90961718644564,679.6825639173959
17,25,908.825451140901,805.0066770307079,95.60119883531867,3,2,83.93386859565148,135.8038249368177,956.5092174780407
17,26,201.20546027616115,317.23809995304595,50.07644787362934,2,2,73.48969240715333,130.4833151484945,701.3056291209855
17,27,441.2682912320864,278.8802235346913,43.98682645058558,3,0,51.71804158167515,14.017292049685937,546.2374465216759
17,28,499.6554220567066,218.22152166558607,52.5110486227023,5,0,41.4834623759401,102.83505348470207,624.4272095465383
17,29,865.7495489291123,571.9776425482595,71.85157838345265,3,4,48.58895844797703,61.51476244170758,651.3639986314422
17,30,796.1761360882964,790.6994525483266,85.08549981302335,5,2,76.41547027268986,128.60258816420702,749.4760722145415
17,31,522.6964967753576,207.21790135524546,56.011915708945466,2,0,47.237316550980246,6.144526805517911,664.8861828654839
17,32,927.7040149730149,578.0355822800111,83.14521993157305,1,3,36.993143489917024,35.94874710615491,620.0696096602742
17,33,582.3856019198419,462.2809626387942,72.65642878030398,2,4,59.558346430134286,81.73256189297942,580.1777035186813
17,34,110.62794484035194,257.62136958599774,46.01815003613191,3,3,50.809292420679576,24.90343603549109,842.8485904987275
17,35,798.548500128064,192.5098676213015,53.293838338459345,4,3,34.97203084668285,34.61607658073425,613.4791980266763
17,36,891.534167913249,789.6811170163655,84.28828509921226,3,0,35.47315745129622,80.98862856501017,694.8627603682153
17,37,493.8207344074713,219.3284288112382,54.20861475908075,2,0,47.818868131132895,57.42265333125955,763.3032221133313
17,38,864.98787252135,520.5212816222006,75.21644507870397,2,4,54.40992129244189,67.337282688886,848.4868522916422
17,39,629.188358248092,471.0173867863514,57.75848636782311,4,3,42.64217549209065,166.22493441043628,599.6391612747326
17,40,561.4490463108824,443.39902539964066,76.36648425307972,3,1,57.887817227080724,172.25069409546768,979.1713938423109
17,41,433.52792988529006,754.2576704982501,85.2159459670543,3,3,46.19055123972116,88.36937618643353,450.46324889396067
17,42,412.5265247064627,442.8909048586331,66.75454319500406,4,5,66.65814428209814,168.02170837870702,789.7058953829651
18,1,217.35483228799504,754.5409907984929,95.25852817034577,1,4,48.30530697045173,132.32305198609322,891.7542685143497
18,2,703.5108379840967,506.5181182831446,70.26419308240897,3,3,36.51615504597879,35.69456376548582,733.269161162586
18,3,535.8647407693398,723.4432742839301,91.42683674533798,4,5,71.85194176174569,135.87048697380237,726.9671747577811
18,4,507.61608307913474,226.48750522340265,66.33190626916316,2,4,60.88686970406516,95.6559158772981,817.4793553297344
18,5,805.2084830914747,500.6170481375411,78.41911875003784,3,0,41.80139220863955,108.20134094199253,755.0811667107808
18,6,320.40281690243035,261.31117677158863,62.22984652261854,4,3,38.35865297952864,3.105377047176039,591.1677437804329
18,7,343.4271316190406,249.82416905588528,48.21000463251896,4,4,55.18244067876503,160.79531449092536,849.0587802145583
18,8,67.5424461320904,535.4249121279771,78.226453120323,2,4,57.211201062353034,101.40572502996748,687.1766522441153
18,9,763.0199960341458,497.00282404062614,82.01799993407377,3,4,55.292202403137004,29.756732405498404,417.44566272634586
18,10,542.1543201183714,205.49017547880618,62.52819464799237,3,0,54.195817718022184,140.25516244104784,720.9423317241537
18,11,865.2982208485697,789.5716542031837,75.34681772459575,5,5,70.19394870873458,90.32595404557637,710.6065557549497
18,12,799.6864834486515,803.4398851213434,94.83086626988539,3,3,40.05736321061572,130.86601193822565,922.8228514775897
18,13,924.4330069807991,527.139322015591,77.65661876441754,1,3,38.69048108209259,50.742459129264816,778.1588577408373
18,14,119.62937491095803,279.572094335143,57.95164933714068,4,4,59.05495375089901,23.954062583762244,707.1368982516422
18,15,454.3889135061543,271.5789089184172,52.718489757616496,5,3,39.98068406406319,78.25646530255375,593.6558190450339
